review_text,rating,verified_purchase,helpful_votes,sentiment,review_text_normalized,review_text_normalized_tokens,review_text_normalized_tokens_no_stopwords,review_text_normalized_tokens_no_stopwords_lemmatized
"EDIT: After more use, Great features for the price. Compact size, fits perfectly in my space. Not recommended.",5,True,33,positive,"edit: after more use, great features for the price. compact size, fits perfectly in my space. not recommended.","['edit', 'after', 'more', 'use', 'great', 'features', 'for', 'the', 'price', 'compact', 'size', 'fits', 'perfectly', 'in', 'my', 'space', 'not', 'recommended']","['edit', 'use', 'great', 'features', 'price', 'compact', 'size', 'fits', 'perfectly', 'space', 'recommended']","['edit', 'use', 'great', 'feature', 'price', 'compact', 'size', 'fit', 'perfectly', 'space', 'recommended']"
"I must say, Okay for occasional use. You get what you pay for.",3,True,3,neutral,"i must say, okay for occasional use. you get what you pay for.","['must', 'say', 'okay', 'for', 'occasional', 'use', 'you', 'get', 'what', 'you', 'pay', 'for']","['must', 'say', 'okay', 'occasional', 'use', 'get', 'pay']","['must', 'say', 'okay', 'occasional', 'use', 'get', 'pay']"
"I must say, Overpriced for such low quality. Overpriced for such low quality. Total waste of money. Check my blog: www.reviews.com/mypost",1,False,6,negative,"i must say, overpriced for such low quality. overpriced for such low quality. total waste of money. check my blog:","['must', 'say', 'overpriced', 'for', 'such', 'low', 'quality', 'overpriced', 'for', 'such', 'low', 'quality', 'total', 'waste', 'of', 'money', 'check', 'my', 'blog']","['must', 'say', 'overpriced', 'low', 'quality', 'overpriced', 'low', 'quality', 'total', 'waste', 'money', 'check', 'blog']","['must', 'say', 'overpriced', 'low', 'quality', 'overpriced', 'low', 'quality', 'total', 'waste', 'money', 'check', 'blog']"
"<p>EDIT: After more use, Excellent quality fabric, feels soft and durable. You get what you pay for.</p>",5,True,49,positive,"edit: after more use, excellent quality fabric, feels soft and durable. you get what you pay for.","['edit', 'after', 'more', 'use', 'excellent', 'quality', 'fabric', 'feels', 'soft', 'and', 'durable', 'you', 'get', 'what', 'you', 'pay', 'for']","['edit', 'use', 'excellent', 'quality', 'fabric', 'feels', 'soft', 'durable', 'get', 'pay']","['edit', 'use', 'excellent', 'quality', 'fabric', 'feel', 'soft', 'durable', 'get', 'pay']"
"In my opinion, The screen resolution is perfect for watching movies. Setup was incredibly easy, connected right away. One star is too generous.",5,True,48,positive,"in my opinion, the screen resolution is perfect for watching movies. setup was incredibly easy, connected right away. one star is too generous.","['in', 'my', 'opinion', 'the', 'screen', 'resolution', 'is', 'perfect', 'for', 'watching', 'movies', 'setup', 'was', 'incredibly', 'easy', 'connected', 'right', 'away', 'one', 'star', 'is', 'too', 'generous']","['opinion', 'screen', 'resolution', 'perfect', 'watching', 'movies', 'setup', 'incredibly', 'easy', 'connected', 'right', 'away', 'one', 'star', 'generous']","['opinion', 'screen', 'resolution', 'perfect', 'watching', 'movie', 'setup', 'incredibly', 'easy', 'connected', 'right', 'away', 'one', 'star', 'generous']"
"Quiet operation, barely makes any noise. You get what you pay for.",4,True,20,positive,"quiet operation, barely makes any noise. you get what you pay for.","['quiet', 'operation', 'barely', 'makes', 'any', 'noise', 'you', 'get', 'what', 'you', 'pay', 'for']","['quiet', 'operation', 'barely', 'makes', 'noise', 'get', 'pay']","['quiet', 'operation', 'barely', 'make', 'noise', 'get', 'pay']"
"I must say, Excellent quality fabric, feels soft and durable. Check my blog: www.reviews.com/mypost",5,True,4,positive,"i must say, excellent quality fabric, feels soft and durable. check my blog:","['must', 'say', 'excellent', 'quality', 'fabric', 'feels', 'soft', 'and', 'durable', 'check', 'my', 'blog']","['must', 'say', 'excellent', 'quality', 'fabric', 'feels', 'soft', 'durable', 'check', 'blog']","['must', 'say', 'excellent', 'quality', 'fabric', 'feel', 'soft', 'durable', 'check', 'blog']"
"In my opinion, Runs very small, order 2 sizes up! Save your money.",2,False,21,negative,"in my opinion, runs very small, order 2 sizes up! save your money.","['in', 'my', 'opinion', 'runs', 'very', 'small', 'order', 'sizes', 'up', 'save', 'your', 'money']","['opinion', 'runs', 'small', 'order', 'sizes', 'save', 'money']","['opinion', 'run', 'small', 'order', 'size', 'save', 'money']"
"Just received it and Runs very small, order 2 sizes up! Faded badly after first wash.",2,True,3,negative,"just received it and runs very small, order 2 sizes up! faded badly after first wash.","['just', 'received', 'it', 'and', 'runs', 'very', 'small', 'order', 'sizes', 'up', 'faded', 'badly', 'after', 'first', 'wash']","['received', 'runs', 'small', 'order', 'sizes', 'faded', 'badly', 'first', 'wash']","['received', 'run', 'small', 'order', 'size', 'faded', 'badly', 'first', 'wash']"
"Standard quality, nothing remarkable. Would buy again!",3,True,7,neutral,"standard quality, nothing remarkable. would buy again!","['standard', 'quality', 'nothing', 'remarkable', 'would', 'buy', 'again']","['standard', 'quality', 'nothing', 'remarkable', 'would', 'buy']","['standard', 'quality', 'nothing', 'remarkable', 'would', 'buy']"
<p>UPDATE: Easy to clean and maintain. Five stars from me!</p> Check my blog: www.reviews.com/mypost,5,True,34,positive,update: easy to clean and maintain. five stars from me! check my blog:,"['update', 'easy', 'to', 'clean', 'and', 'maintain', 'five', 'stars', 'from', 'me', 'check', 'my', 'blog']","['update', 'easy', 'clean', 'maintain', 'five', 'stars', 'check', 'blog']","['update', 'easy', 'clean', 'maintain', 'five', 'star', 'check', 'blog']"
"EDIT: After more use, Powerful and efficient, cleans thoroughly. You get what you pay for.",5,True,18,positive,"edit: after more use, powerful and efficient, cleans thoroughly. you get what you pay for.","['edit', 'after', 'more', 'use', 'powerful', 'and', 'efficient', 'cleans', 'thoroughly', 'you', 'get', 'what', 'you', 'pay', 'for']","['edit', 'use', 'powerful', 'efficient', 'cleans', 'thoroughly', 'get', 'pay']","['edit', 'use', 'powerful', 'efficient', 'clean', 'thoroughly', 'get', 'pay']"
"EDIT: After more use, Runs very small, order 2 sizes up! Color is completely different from the photos. Not recommended.",2,False,7,negative,"edit: after more use, runs very small, order 2 sizes up! color is completely different from the photos. not recommended.","['edit', 'after', 'more', 'use', 'runs', 'very', 'small', 'order', 'sizes', 'up', 'color', 'is', 'completely', 'different', 'from', 'the', 'photos', 'not', 'recommended']","['edit', 'use', 'runs', 'small', 'order', 'sizes', 'color', 'completely', 'different', 'photos', 'recommended']","['edit', 'use', 'run', 'small', 'order', 'size', 'color', 'completely', 'different', 'photo', 'recommended']"
"<p>UPDATE: Poor quality material, started falling apart after one wash. Color is completely different from the photos. Worth every penny!</p>",2,True,21,negative,"update: poor quality material, started falling apart after one wash. color is completely different from the photos. worth every penny!","['update', 'poor', 'quality', 'material', 'started', 'falling', 'apart', 'after', 'one', 'wash.', 'color', 'is', 'completely', 'different', 'from', 'the', 'photos', 'worth', 'every', 'penny']","['update', 'poor', 'quality', 'material', 'started', 'falling', 'apart', 'one', 'wash.', 'color', 'completely', 'different', 'photos', 'worth', 'every', 'penny']","['update', 'poor', 'quality', 'material', 'started', 'falling', 'apart', 'one', 'wash.', 'color', 'completely', 'different', 'photo', 'worth', 'every', 'penny']"
"To be honest, Decent for the price, but not great. Worth every penny! Check my blog: www.reviews.com/mypost",3,True,3,neutral,"to be honest, decent for the price, but not great. worth every penny! check my blog:","['to', 'be', 'honest', 'decent', 'for', 'the', 'price', 'but', 'not', 'great', 'worth', 'every', 'penny', 'check', 'my', 'blog']","['honest', 'decent', 'price', 'great', 'worth', 'every', 'penny', 'check', 'blog']","['honest', 'decent', 'price', 'great', 'worth', 'every', 'penny', 'check', 'blog']"
"UPDATE: Average product, meets basic needs. One star is too generous.",3,True,9,neutral,"update: average product, meets basic needs. one star is too generous.","['update', 'average', 'product', 'meets', 'basic', 'needs', 'one', 'star', 'is', 'too', 'generous']","['update', 'average', 'product', 'meets', 'basic', 'needs', 'one', 'star', 'generous']","['update', 'average', 'product', 'meet', 'basic', 'need', 'one', 'star', 'generous']"
"Difficult to setup, confusing instructions. Check my blog: www.reviews.com/mypost",1,True,27,negative,"difficult to setup, confusing instructions. check my blog:","['difficult', 'to', 'setup', 'confusing', 'instructions', 'check', 'my', 'blog']","['difficult', 'setup', 'confusing', 'instructions', 'check', 'blog']","['difficult', 'setup', 'confusing', 'instruction', 'check', 'blog']"
"Just received it and Terrible fit, way too small even though I ordered my size. Terrible fit, way too small even though I ordered my size. Save your money.",1,True,2,negative,"just received it and terrible fit, way too small even though i ordered my size. terrible fit, way too small even though i ordered my size. save your money.","['just', 'received', 'it', 'and', 'terrible', 'fit', 'way', 'too', 'small', 'even', 'though', 'ordered', 'my', 'size', 'terrible', 'fit', 'way', 'too', 'small', 'even', 'though', 'ordered', 'my', 'size', 'save', 'your', 'money']","['received', 'terrible', 'fit', 'way', 'small', 'even', 'though', 'ordered', 'size', 'terrible', 'fit', 'way', 'small', 'even', 'though', 'ordered', 'size', 'save', 'money']","['received', 'terrible', 'fit', 'way', 'small', 'even', 'though', 'ordered', 'size', 'terrible', 'fit', 'way', 'small', 'even', 'though', 'ordered', 'size', 'save', 'money']"
"In my opinion, Way too loud, sounds like a jet engine. Broke after just 2 weeks of use! Highly recommend!",2,True,26,negative,"in my opinion, way too loud, sounds like a jet engine. broke after just 2 weeks of use! highly recommend!","['in', 'my', 'opinion', 'way', 'too', 'loud', 'sounds', 'like', 'jet', 'engine', 'broke', 'after', 'just', 'weeks', 'of', 'use', 'highly', 'recommend']","['opinion', 'way', 'loud', 'sounds', 'like', 'jet', 'engine', 'broke', 'weeks', 'use', 'highly', 'recommend']","['opinion', 'way', 'loud', 'sound', 'like', 'jet', 'engine', 'broke', 'week', 'use', 'highly', 'recommend']"
"After using it for a month, Runs very small, order 2 sizes up! One star is too generous.",1,True,26,negative,"after using it for a month, runs very small, order 2 sizes up! one star is too generous.","['after', 'using', 'it', 'for', 'month', 'runs', 'very', 'small', 'order', 'sizes', 'up', 'one', 'star', 'is', 'too', 'generous']","['using', 'month', 'runs', 'small', 'order', 'sizes', 'one', 'star', 'generous']","['using', 'month', 'run', 'small', 'order', 'size', 'one', 'star', 'generous']"
"<p>Overall, Powerful and efficient, cleans thoroughly. Compact size, fits perfectly in my space. Total waste of money.</p>",5,True,23,positive,"overall, powerful and efficient, cleans thoroughly. compact size, fits perfectly in my space. total waste of money.","['overall', 'powerful', 'and', 'efficient', 'cleans', 'thoroughly', 'compact', 'size', 'fits', 'perfectly', 'in', 'my', 'space', 'total', 'waste', 'of', 'money']","['overall', 'powerful', 'efficient', 'cleans', 'thoroughly', 'compact', 'size', 'fits', 'perfectly', 'space', 'total', 'waste', 'money']","['overall', 'powerful', 'efficient', 'clean', 'thoroughly', 'compact', 'size', 'fit', 'perfectly', 'space', 'total', 'waste', 'money']"
"<p>Honestly, Okay for occasional use. Worth every penny!</p> Contact me: reviewer@email.com",3,True,5,neutral,"honestly, okay for occasional use. worth every penny! contact me: reviewer@email.com","['honestly', 'okay', 'for', 'occasional', 'use', 'worth', 'every', 'penny', 'contact', 'me', 'reviewer', 'email.com']","['honestly', 'okay', 'occasional', 'use', 'worth', 'every', 'penny', 'contact', 'reviewer', 'email.com']","['honestly', 'okay', 'occasional', 'use', 'worth', 'every', 'penny', 'contact', 'reviewer', 'email.com']"
"<p>My experience: Standard features, what you would expect. Worth every penny!</p> Check my blog: www.reviews.com/mypost",3,True,9,neutral,"my experience: standard features, what you would expect. worth every penny! check my blog:","['my', 'experience', 'standard', 'features', 'what', 'you', 'would', 'expect', 'worth', 'every', 'penny', 'check', 'my', 'blog']","['experience', 'standard', 'features', 'would', 'expect', 'worth', 'every', 'penny', 'check', 'blog']","['experience', 'standard', 'feature', 'would', 'expect', 'worth', 'every', 'penny', 'check', 'blog']"
"<p>After using it for a month, Fits okay, material is average. One star is too generous.</p>",3,False,6,neutral,"after using it for a month, fits okay, material is average. one star is too generous.","['after', 'using', 'it', 'for', 'month', 'fits', 'okay', 'material', 'is', 'average', 'one', 'star', 'is', 'too', 'generous']","['using', 'month', 'fits', 'okay', 'material', 'average', 'one', 'star', 'generous']","['using', 'month', 'fit', 'okay', 'material', 'average', 'one', 'star', 'generous']"
"<p>To be honest, Difficult to setup, confusing instructions. Save your money.</p>",2,True,16,negative,"to be honest, difficult to setup, confusing instructions. save your money.","['to', 'be', 'honest', 'difficult', 'to', 'setup', 'confusing', 'instructions', 'save', 'your', 'money']","['honest', 'difficult', 'setup', 'confusing', 'instructions', 'save', 'money']","['honest', 'difficult', 'setup', 'confusing', 'instruction', 'save', 'money']"
"<p>Overall, Powerful and efficient, cleans thoroughly. Quiet operation, barely makes any noise. One star is too generous.</p>",4,True,29,positive,"overall, powerful and efficient, cleans thoroughly. quiet operation, barely makes any noise. one star is too generous.","['overall', 'powerful', 'and', 'efficient', 'cleans', 'thoroughly', 'quiet', 'operation', 'barely', 'makes', 'any', 'noise', 'one', 'star', 'is', 'too', 'generous']","['overall', 'powerful', 'efficient', 'cleans', 'thoroughly', 'quiet', 'operation', 'barely', 'makes', 'noise', 'one', 'star', 'generous']","['overall', 'powerful', 'efficient', 'clean', 'thoroughly', 'quiet', 'operation', 'barely', 'make', 'noise', 'one', 'star', 'generous']"
